import time: self [us] | cumulative | imported package
import time:       113 |        113 |               plan2eplus
import time:       343 |        456 |             plan2eplus.ezcase
import time:        71 |         71 |                 plan2eplus.ops
import time:       351 |        422 |               plan2eplus.ops.afn
import time:        44 |         44 |                   plan2eplus.ops.schedules
import time:       382 |        425 |                 plan2eplus.ops.schedules.interfaces
import time:        64 |         64 |                       xarray.coding
import time:       368 |        368 |                           pandas.compat._constants
import time:        68 |         68 |                               pandas.util
import time:       781 |        848 |                             pandas.util.version
import time:       251 |       1098 |                           pandas.compat.numpy
import time:       392 |        392 |                               pyarrow._generated_version
import time:       866 |        866 |                                   cloudpickle.cloudpickle
import time:       270 |       1135 |                                 cloudpickle
import time:       152 |        152 |                                 pyarrow.util
import time:        62 |         62 |                                   _queue
