import time: self [us] | cumulative | imported package
import time:       353 |        353 |                   networkx.algorithms.community.bipartitions
import time:        94 |         94 |                   networkx.algorithms.community.centrality
import time:        97 |         97 |                   networkx.algorithms.community.divisive
import time:        79 |         79 |                   networkx.algorithms.community.kclique
import time:       150 |        150 |                   networkx.algorithms.community.label_propagation
import time:       133 |        133 |                   networkx.algorithms.community.lukes
import time:        67 |         67 |                       networkx.algorithms.community.community_utils
import time:       164 |        230 |                     networkx.algorithms.community.quality
import time:       128 |        128 |                     networkx.utils.mapped_queue
import time:       147 |        504 |                   networkx.algorithms.community.modularity_max
import time:       172 |        172 |                   networkx.algorithms.community.louvain
import time:       146 |        146 |                   networkx.algorithms.community.leiden
import time:        87 |         87 |                   networkx.algorithms.community.local
import time:       127 |       2371 |                 networkx.algorithms.community
import time:       182 |        182 |                       networkx.algorithms.flow.utils
import time:       124 |        305 |                     networkx.algorithms.flow.boykovkolmogorov
import time:       102 |        102 |                     networkx.algorithms.flow.dinitz_alg
import time:        92 |         92 |                     networkx.algorithms.flow.edmondskarp
import time:       124 |        124 |                     networkx.algorithms.flow.preflowpush
import time:        92 |         92 |                     networkx.algorithms.flow.shortestaugmentingpath
import time:       663 |       1375 |                   networkx.algorithms.flow.maxflow
import time:       117 |        117 |                   networkx.algorithms.flow.mincost
import time:        90 |         90 |                   networkx.algorithms.flow.gomory_hu
import time:       129 |        129 |                   networkx.algorithms.flow.capacityscaling
import time:       196 |        196 |                   networkx.algorithms.flow.networksimplex
import time:       103 |       2008 |                 networkx.algorithms.flow
import time:       506 |        506 |                   networkx.algorithms.isomorphism.isomorph
import time:       214 |        214 |                     networkx.algorithms.isomorphism.isomorphvf2
import time:       143 |        357 |                   networkx.algorithms.isomorphism.vf2userfunc
import time:       136 |        136 |                   networkx.algorithms.isomorphism.matchhelpers
import time:       142 |        142 |                   networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       480 |        480 |                   networkx.algorithms.isomorphism.ismags
import time:       151 |        151 |                   networkx.algorithms.isomorphism.tree_isomorphism
import time:       418 |        418 |                   networkx.algorithms.isomorphism.vf2pp
import time:       116 |       2302 |                 networkx.algorithms.isomorphism
import time:       219 |        219 |                 networkx.algorithms.tournament
import time:        97 |         97 |                     networkx.algorithms.connectivity.utils
import time:       518 |        614 |                   networkx.algorithms.connectivity.connectivity
import time:       147 |        147 |                   networkx.algorithms.connectivity.cuts
import time:       413 |        413 |                   networkx.algorithms.connectivity.edge_augmentation
import time:       209 |        209 |                   networkx.algorithms.connectivity.edge_kcomponents
import time:       122 |        122 |                   networkx.algorithms.connectivity.disjoint_paths
import time:       111 |        111 |                   networkx.algorithms.connectivity.kcomponents
import time:       102 |        102 |                   networkx.algorithms.connectivity.kcutsets
import time:        90 |         90 |                   networkx.algorithms.connectivity.stoerwagner
import time:       128 |       1932 |                 networkx.algorithms.connectivity
import time:       576 |      36490 |               networkx.algorithms
import time:       435 |        435 |                 networkx.linalg.attrmatrix
import time:       118 |        118 |                 networkx.linalg.spectrum
import time:        85 |         85 |                 networkx.linalg.graphmatrix
import time:       139 |        139 |                 networkx.linalg.laplacianmatrix
import time:       415 |        415 |                 networkx.linalg.algebraicconnectivity
import time:       113 |        113 |                 networkx.linalg.modularitymatrix
import time:        81 |         81 |                 networkx.linalg.bethehessianmatrix
import time:       145 |       1528 |               networkx.linalg
import time:       829 |        829 |                 networkx.drawing.layout
import time:       123 |        123 |                 networkx.drawing.nx_latex
import time:       423 |        423 |                 networkx.drawing.nx_pylab
import time:       168 |        168 |                 networkx.drawing.nx_agraph
import time:       131 |        131 |                 networkx.drawing.nx_pydot
import time:       121 |       1793 |               networkx.drawing
import time:     96487 |     256795 |             networkx
import time:        60 |         60 |               plyze.qoi
import time:       202 |        202 |                   polars._cpu_check
import time:        86 |         86 |                   _polars_runtime_compat
import time:        63 |         63 |                   _polars_runtime_64
import time:       316 |        316 |                     _polars_runtime_32.build_feature_flags
import time:       103 |        418 |                   _polars_runtime_32
import time:      4581 |       4581 |                   _polars_runtime_32._polars_runtime
import time:       600 |       5948 |                 polars._plr
import time:       104 |        104 |                                     polars._utils.constants
import time:       512 |        616 |                                   polars._utils.convert
import time:       816 |        816 |                                     polars._dependencies
import time:      1006 |       1006 |                                         polars.datatypes.classes
import time:       206 |        206 |                                         polars.datatypes.convert
import time:       478 |       1689 |                                       polars.datatypes._parse
import time:        76 |         76 |                                       polars.datatypes.constants
import time:       151 |        151 |                                       polars.datatypes.constructor
import time:       137 |       2052 |                                     polars.datatypes
import time:       159 |        159 |                                     polars.datatypes.group
import time:       549 |       3574 |                                   polars._utils.various
import time:        94 |       4283 |                                 polars._utils
import time:       257 |        257 |                                   polars.exceptions
import time:       526 |        783 |                                 polars._utils.parse.expr
import time:       107 |       5171 |                               polars._utils.parse
import time:        85 |         85 |                               polars._utils.wrap
import time:       430 |       5685 |                             polars.functions.aggregation.horizontal
import time:        83 |         83 |                             polars.functions.aggregation.vertical
import time:       453 |       6220 |                           polars.functions.aggregation
import time:        71 |         71 |                             polars._utils.unstable
import time:       156 |        226 |                           polars.functions.as_datatype
import time:      4951 |       4951 |                               polars._typing
import time:       165 |       5115 |                             polars._utils.deprecation
import time:       183 |       5298 |                           polars.functions.business
import time:       207 |        207 |                           polars.functions.col
import time:       162 |        162 |                           polars.functions.datatype
import time:        75 |         75 |                             polars._utils.reduce_balanced
import time:       256 |        331 |                           polars.functions.eager
import time:        87 |         87 |                           polars.functions.escape_regex
import time:       238 |        238 |                                   polars.expr.array
import time:       161 |        161 |                                   polars.expr.binary
import time:       116 |        116 |                                   polars.expr.categorical
import time:       644 |        644 |                                   polars.expr.datetime
import time:       158 |        158 |                                   polars.expr.ext
import time:       315 |        315 |                                   polars.expr.list
import time:        82 |         82 |                                     polars._utils.serde
import time:       220 |        301 |                                   polars.expr.meta
import time:       125 |        125 |                                   polars.expr.name
import time:       545 |        545 |                                   polars.expr.string
import time:       145 |        145 |                                   polars.expr.struct
import time:        69 |         69 |                                       polars._utils.polars_version
import time:       410 |        478 |                                     polars.meta.build
import time:        68 |         68 |                                     polars.meta.index_type
import time:        71 |         71 |                                     polars.meta.thread_pool
import time:        89 |         89 |                                     polars.meta.versions
import time:       108 |        812 |                                   polars.meta
import time:      2422 |       5976 |                                 polars.expr.expr
import time:       340 |        340 |                                 polars.expr.whenthen
import time:        90 |       6405 |                               polars.expr
import time:       473 |       6878 |                             polars.selectors
import time:       221 |        221 |                             polars._utils.async_
import time:       428 |        428 |                                 polars.lazyframe.engine_config
import time:       120 |        120 |                                   polars._utils.parquet
import time:       174 |        174 |                                   polars._utils.slice
import time:      1151 |       1151 |                                       polars.interchange.protocol
import time:       106 |       1256 |                                     polars.interchange
import time:        24 |       1280 |                                   polars.interchange.protocol
import time:       255 |        255 |                                   polars.lazyframe.group_by
import time:       127 |        127 |                                   polars.lazyframe.in_process
import time:       213 |        213 |                                   polars.lazyframe.opt_flags
import time:       174 |        174 |                                   polars.lazyframe.query_result
import time:       249 |        249 |                                   polars.schema
import time:      2058 |       4645 |                                 polars.lazyframe.frame
import time:       105 |       5178 |                               polars.lazyframe
import time:        20 |       5197 |                             polars.lazyframe.opt_flags
import time:       536 |      12831 |                           polars.functions.lazy
import time:       111 |        111 |                           polars.functions.len
import time:       112 |        112 |                                 polars.datatype_expr.array
import time:        93 |         93 |                                 polars.datatype_expr.list
import time:        97 |         97 |                                 polars.datatype_expr.struct
import time:       577 |        879 |                               polars.datatype_expr.datatype_expr
import time:        83 |        961 |                             polars.datatype_expr
import time:       145 |       1105 |                           polars.functions.lit
import time:        76 |         76 |                           polars.functions.random
import time:        57 |         57 |                               polars.functions.range._utils
import time:       459 |        516 |                             polars.functions.range.date_range
import time:       102 |        102 |                             polars.functions.range.datetime_range
import time:       105 |        105 |                             polars.functions.range.int_range
import time:       131 |        131 |                             polars.functions.range.linear_space
import time:       106 |        106 |                             polars.functions.range.time_range
import time:        96 |       1053 |                           polars.functions.range
import time:       126 |        126 |                           polars.functions.repeat
import time:        95 |         95 |                           polars.functions.whenthen
import time:       184 |      28106 |                         polars.functions
import time:       126 |        126 |                             polars._utils.construction.utils
import time:       741 |        866 |                           polars._utils.construction.dataframe
import time:        78 |         78 |                           polars._utils.construction.other
import time:       183 |        183 |                           polars._utils.construction.series
import time:        93 |       1218 |                         polars._utils.construction
import time:       166 |        166 |                         polars._utils.getitem
import time:        77 |         77 |                         polars._utils.pycapsule
import time:      1099 |       1099 |                         polars.config
import time:       196 |        196 |                         polars.dataframe._html
import time:       293 |        293 |                         polars.dataframe.group_by
import time:       116 |        116 |                         polars.dataframe.plotting
import time:      2366 |      33633 |                       polars.dataframe.frame
import time:        80 |      33712 |                     polars.dataframe
import time:        94 |         94 |                         polars.datatypes._utils
import time:       148 |        148 |                           polars.series.utils
import time:       743 |        891 |                         polars.series.array
import time:       289 |        289 |                         polars.series.binary
import time:       232 |        232 |                         polars.series.categorical
import time:       814 |        814 |                         polars.series.datetime
import time:       169 |        169 |                         polars.series.ext
import time:       791 |        791 |                         polars.series.list
import time:       124 |        124 |                         polars.series.plotting
import time:       881 |        881 |                         polars.series.string
import time:       201 |        201 |                         polars.series.struct
import time:      3778 |       8258 |                       polars.series.series
import time:       100 |       8357 |                     polars.series
import time:        94 |      42162 |                   polars._reexport
import time:       254 |      42416 |                 polars.api
import time:       156 |        156 |                 polars.plugins
import time:        84 |         84 |                   polars.catalog
import time:      1760 |       1760 |                     polars.catalog.unity.models
import time:       868 |       2627 |                   polars.catalog.unity.client
import time:       689 |       3400 |                 polars.catalog.unity
import time:      1352 |       1352 |                   polars.convert.general
import time:       174 |        174 |                   polars.convert.normalize
import time:       135 |       1660 |                 polars.convert
import time:       148 |        148 |                 polars.datatypes.extension
import time:       151 |        151 |                     polars.io._utils
import time:       515 |        665 |                   polars.io.avro
import time:       530 |        530 |                         polars.io.csv.batched_reader
import time:       108 |        108 |                                       polars._utils.logging
import time:      1263 |       1263 |                                         polars.io.partition
import time:       191 |       1453 |                                       polars.io.cloud._utils
import time:       881 |       2441 |                                     polars.io.cloud.credential_provider._providers
import time:       370 |       2811 |                                   polars.io.cloud.credential_provider
import time:        20 |       2830 |                                 polars.io.cloud.credential_provider._providers
import time:        85 |       2914 |                               polars.io.cloud
import time:        13 |       2927 |                             polars.io.cloud.credential_provider
import time:       179 |        179 |                             polars._utils.cache
import time:       353 |       3458 |                           polars.io.cloud.credential_provider._builder
import time:        93 |         93 |                           polars.io.csv._utils
import time:       455 |       4005 |                         polars.io.csv.functions
import time:        81 |       4614 |                       polars.io.csv
import time:        17 |       4630 |                     polars.io.csv.functions
import time:        74 |       4704 |                   polars.io.clipboard
import time:       124 |        124 |                         polars.io.database._utils
import time:       144 |        267 |                       polars.io.database._cursor_proxies
import time:       187 |        187 |                         polars.io.database._arrow_registry
import time:       208 |        208 |                         polars.io.database._inference
import time:       547 |        941 |                       polars.io.database._executor
import time:       479 |       1686 |                     polars.io.database.functions
import time:        92 |       1777 |                   polars.io.database
import time:       106 |        106 |                         polars.io.delta._utils
import time:       484 |        484 |                                   polars.io.scan_options.cast_options
import time:        79 |        562 |                                 polars.io.scan_options
import time:       922 |       1484 |                               polars.io.scan_options._options
import time:       619 |       2102 |                             polars.io.parquet.functions
import time:        78 |       2179 |                           polars.io.parquet
import time:        18 |       2197 |                         polars.io.parquet.functions
import time:       581 |       2882 |                       polars.io.delta._dataset
import time:       419 |       3300 |                     polars.io.delta.functions
import time:        90 |       3390 |                   polars.io.delta
import time:       917 |        917 |                       polars.io.iceberg._utils
import time:      2387 |       3303 |                     polars.io.iceberg._dataset
import time:       130 |        130 |                     polars.io.iceberg.functions
import time:       122 |       3554 |                   polars.io.iceberg
import time:       616 |        616 |                     polars.io.ipc.functions
import time:        94 |        710 |                   polars.io.ipc
import time:       414 |        414 |                     polars.io.json.read
import time:        93 |        506 |                   polars.io.json
import time:       140 |        140 |                   polars.io.lines
import time:       132 |        132 |                   polars.io.ndjson
import time:       125 |        125 |                   polars.io.plugins
import time:        96 |         96 |                       polars.io.pyarrow_dataset.anonymous_scan
import time:       400 |        495 |                     polars.io.pyarrow_dataset.functions
import time:        79 |        573 |                   polars.io.pyarrow_dataset
import time:       662 |        662 |                     polars.io.spreadsheet.functions
import time:        79 |        740 |                   polars.io.spreadsheet
import time:       169 |      17180 |                 polars.io
import time:       980 |        980 |                   polars.sql.context
import time:        99 |         99 |                   polars.sql.functions
import time:        99 |       1177 |                 polars.sql
import time:       135 |        135 |                 polars.string_cache
import time:       438 |      72653 |               polars
import time:       236 |        236 |               plyze.utils
import time:       603 |      73550 |             plyze.qoi.xarray_helpers
import time:      2621 |     332965 |           plyze.flow_graph.interfaces
import time:        84 |         84 |             plyze.qoi.data
import time:        59 |         59 |               plan2eplus.results
import time:       302 |        302 |                     _sqlite3
import time:       498 |        799 |                   sqlite3.dbapi2
import time:       145 |        944 |                 sqlite3
import time:       392 |       1335 |               ladybug.sql
import time:      1098 |       1098 |               plan2eplus.results.collections
import time:       485 |       2976 |             plan2eplus.results.sql
import time:        73 |         73 |               plyze.qoi.registries
import time:      2669 |       2741 |             plyze.qoi.registries.interfaces
import time:       914 |       6713 |           plyze.qoi.data.interfaces
import time:       366 |        366 |             plyze.qoi.registries.custom
import time:       173 |        538 |           plyze.qoi.registries.main
import time:       159 |     340373 |         plyze.flow_graph.create.edge
import time:        59 |         59 |             plan2eplus.visuals
import time:       438 |        497 |           plan2eplus.visuals.domains
import time:       127 |        623 |         plyze.flow_graph.create.external_node
import time:       230 |        230 |         plyze.flow_graph.create.zone
import time:        59 |         59 |             plyze.qoi_flow_graph
import time:       379 |        437 |           plyze.qoi_flow_graph.calculators
import time:      1186 |       1186 |           plyze.qoi_flow_graph.interfaces
import time:        86 |         86 |             plyze.qoi_flow_graph.functions
import time:       130 |        215 |           plyze.qoi_flow_graph.registry
import time:       779 |       2615 |         plyze.qoi_flow_graph.calculators.zone
import time:       413 |     960606 |       plyze.flow_graph.create.main
import time:      1704 |       1704 |                   pydantic_core._pydantic_core
import time:      9956 |       9956 |                   pydantic_core.core_schema
import time:       467 |      12126 |                 pydantic_core
import time:       105 |      12231 |               pydantic.version
import time:       231 |      12462 |             pydantic.warnings
import time:       428 |      12889 |           pydantic._migration
import time:       125 |        125 |               typing_inspection
import time:      1032 |       1032 |               typing_inspection.typing_objects
import time:       941 |       2097 |             typing_inspection.introspection
import time:       109 |        109 |             pydantic._internal
import time:       312 |        312 |                 pydantic._internal._namespace_utils
import time:       372 |        683 |               pydantic._internal._typing_extra
import time:       546 |       1229 |             pydantic._internal._repr
import time:       350 |       3784 |           pydantic.errors
import time:       277 |      16949 |         pydantic
import time:        55 |         55 |             pydantic._internal._internal_dataclass
import time:       863 |        917 |           pydantic.aliases
import time:       803 |        803 |           pydantic.config
import time:       246 |       1966 |         pydantic._internal._config
import time:       444 |        444 |           pydantic._internal._core_utils
import time:        81 |         81 |             pydantic._internal._import_utils
import time:       740 |        820 |           pydantic._internal._utils
import time:      2880 |       4144 |         pydantic._internal._decorators
import time:       356 |        356 |             pydantic._internal._forward_ref
import time:       345 |        701 |           pydantic._internal._generics
import time:       149 |        149 |           pydantic._internal._docs_extraction
import time:       605 |       1453 |         pydantic._internal._fields
import time:       419 |        419 |             pydantic.plugin
import time:       493 |        912 |           pydantic.plugin._schema_validator
import time:       252 |       1163 |         pydantic._internal._mock_val_ser
import time:       130 |        130 |             pydantic.annotated_handlers
import time:      2478 |       2478 |             pydantic.functional_validators
import time:       224 |        224 |               pydantic._internal._core_metadata
import time:       140 |        140 |               pydantic._internal._schema_generation_shared
import time:      1601 |       1965 |             pydantic.json_schema
import time:       216 |        216 |             pydantic._internal._discriminated_union
import time:       204 |        204 |             pydantic._internal._known_annotated_metadata
import time:       485 |        485 |             pydantic._internal._schema_gather
import time:      1484 |       6959 |           pydantic._internal._generate_schema
import time:       146 |        146 |           pydantic._internal._signature
import time:       366 |       7469 |         pydantic._internal._model_construction
import time:       913 |        913 |         plyze.flow_graph.writer
import time:      5515 |       5515 |           annotated_types
import time:       520 |        520 |           pydantic._internal._validators
import time:      4839 |       4839 |           pydantic.types
import time:      1600 |      12471 |         pydantic.fields
import time:       150 |        150 |         pydantic.plugin._loader
import time:       198 |        198 |           pydantic._internal._dataclasses
import time:       344 |        541 |         pydantic.dataclasses
import time:       136 |        136 |         pydantic._internal._serializers
import time:     97379 |     144730 |       plyze.flow_graph.io
import time:        74 |         74 |         plyze.metrics
import time:        60 |         60 |           plyze.metrics.helpers
import time:       612 |        671 |         plyze.metrics.helpers.dominant_external_node
import time:       112 |        112 |         plyze.metrics.helpers.flow_paths
import time:        37 |         37 |           _statistics
import time:       541 |        578 |         statistics
import time:       125 |        125 |         plyze.metrics.helpers.facade_groups
import time:       984 |        984 |         plyze.metrics.interfaces
import time:       158 |        158 |         plyze.metrics.registries
import time:      1314 |       4012 |       plyze.metrics.calculators
import time:      1172 |       1172 |         plyze.qoi.data.spaces
import time:       666 |       1837 |       plyze.qoi.data.data
import time:       215 |    1111397 |     plyze
import time:       982 |        982 |             dotenv.parser
import time:       303 |        303 |             dotenv.variables
import time:       696 |       1979 |           dotenv.main
import time:       143 |       2121 |         dotenv
import time:      1921 |       4042 |       nvml.cli.paths
import time:       346 |       4387 |     nvml.cli.config
import time:      2685 |    1118468 |   nvml.cli.make.create
import time:      3489 |    1604916 | nvml.cli.make.main
